Name,Address,Website,Plus-code,lat,lon
Quick & Clean Hand Carwash,"572 Hume Hwy, Casula NSW 2170, Australia ",,"2WX3+MQ Casula, New South Wales, Australia",-33.950771,150.9043996
Royal Auto Detailing,"Ferndale Cl, Constitution Hill NSW 2145, Australia ",https://www.royalautosdetailing.com/,"6X3H+W7 Constitution Hill, New South Wales, Australia",-33.7951714,150.9781572
Chipping Norton Galaxy Car Wash,"45 Barry Rd, Chipping Norton NSW 2170, Australia ",,"3XP6+3V Chipping Norton, New South Wales, Australia",-33.9148336,150.9622108
Easy Wash,"Cumberland Rd, Greystanes NSW 2145, Australia ",,"5WFX+9G Greystanes, New South Wales, Australia",-33.8265456,150.9488389
Star Car Wash - Australia Fair,"Australia Fair Shopping Centre, 42 Marine Parade, Southport QLD 4215, Australia ",https://www.starcarwash.com.au/centres/australia-fair/,"2CJ8+G6 Southport, Queensland, Australia",-27.9686831,153.4155735
Car Lovers,"Unit 312/314 Hume Hwy, Liverpool NSW 2170, Australia ",,"3W99+X7 Liverpool, New South Wales, Australia",-33.9300342,150.9181822
Car culture sydney,"2/151 Orchardleigh St, Guildford NSW 2161, Australia ",,"4XMM+5Q Guildford, New South Wales, Australia",-33.8670559,150.9844224
Crystal Car Wash Merrylands,"185 Pitt St, Merrylands NSW 2160, Australia ",http://crystalcarwash.com/,"5X8R+9M Merrylands, New South Wales, Australia",-33.834068,150.991741
Autoshine,"575 Woodville Rd, Guildford NSW 2161, Australia ",,"4XPR+VR Guildford, New South Wales, Australia",-33.8627613,150.9921066
Mr Mifsud Auto Detailing and PDR,"5/465 Victoria St, Wetherill Park NSW 2164, Australia ",,"5V4Q+69 Wetherill Park, New South Wales, Australia",-33.8444198,150.8884696
Rinse and Sparkle CarWash,"219 Hoxton Park Rd, Cartwright NSW 2168, Australia ",,"3VFR+6F Cartwright, New South Wales, Australia",-33.9269034,150.8912187
Royale Car Wash,"329 Cabramatta Rd W, Cabramatta NSW 2166, Australia ",https://www.instagram.com/memocarwash_cafe/,"4W3G+7R Cabramatta, New South Wales, Australia",-33.8968407,150.9270393
IMO Car Wash,"23 Bathurst St, Liverpool NSW 2170, Australia ",https://www.imocarwash.com/au/car-washes/liverpool-new-south-wales/liverpool-car-wash/?y_source=1_MTIyNzE1MzktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"3WHC+XG Liverpool, New South Wales, Australia",-33.9200084,150.9213377
One World Hand Car Wash & Cafe,"30 Cabarita Rd, Concord NSW 2137, Australia ",https://www.oneworldcarwash.com.au/,"44X5+C9 Concord, New South Wales, Australia",-33.8514458,151.10838
Flawless Auto Detailing,"8 Slapp St, Merrylands NSW 2160, Australia ",https://flawlessautodetail.com.au/,"5XFJ+VF Merrylands, New South Wales, Australia",-33.8253164,150.981173
Smileys Detailing & Co,"252 Hume Hwy, Lansvale NSW 2166, Australia ",,"4X22+9Q Lansvale, New South Wales, Australia",-33.8990602,150.9518822
5 Star Hand Car Wash,"132 Victoria Rd, Parramatta NSW 2151, Australia ",https://5starcarwashcafe.com.au/,"52R9+P5 Parramatta, New South Wales, Australia",-33.808141,151.0178822
Plaza Wash - Car Wash & Detailing,"Aldi Rooftop Car Park, Access from, 158 Northumberland St, Liverpool NSW 2170, Australia ",https://www.instagram.com/plaza_wash/,"3WHF+G9 Liverpool, New South Wales, Australia",-33.9211661,150.9234676
CarLovers Car Wash,"193 Wilson Rd, Green Valley NSW 2168, Australia ",https://m.facebook.com/profile.php?id=100092009836880,"3VV8+6C Green Valley, New South Wales, Australia",-33.9068969,150.8660411
#1 Truck Stop,"2 Pine Rd, Yennora NSW 2161, Australia ",http://www.1truckstop.com.au/,"4XM7+5H Yennora, New South Wales, Australia",-33.8671128,150.9639103
Ankush Mobile Car detailing,"35B Adler Parade, Greystanes NSW 2145, Australia ",https://www.facebook.com/profile.php?id=61574790314005,,-33.8278385,150.960869
Bass Hill Car Wash,"Plaza (Opposite Kmart Rooftop Carpark, 753 Hume Hwy, Bass Hill NSW 2197, Australia ",http://basshillcarwash.com.au/,"4X2V+69 Bass Hill, New South Wales, Australia",-33.899428,150.9934708
RR Car Wash,"Rooftop Parking, Near - Coles Click and Collect, Level -6/175 Church St, Parramatta NSW 2150, Australia ",https://www.rrcarwash.com.au/,"52J2+V2 Parramatta, New South Wales, Australia",-33.817796,151.0000639
RL Pro Car Care,"E13/20 Picrite Cl, Pemulwuy NSW 2145, Australia ",http://rlprocarcare.com.au/,"5WM9+94 Pemulwuy, New South Wales, Australia",-33.8165192,150.9178376
Carwash group Australia pty ltd,"11 Hollywood Dr, Lansvale NSW 2166, Australia ",,"4X35+W4 Lansvale, New South Wales, Australia",-33.8952261,150.9577809
Frontline Auto Detailing,"2/111 Junction Rd, Moorebank NSW 2170, Australia ",,"3W6R+Q5 Moorebank, New South Wales, Australia",-33.9381025,150.9404723
Route 66 hand car wash,"1 McFarlane St, Merrylands NSW 2160, Australia ",,"5X8Q+CR Merrylands, New South Wales, Australia",-33.8339477,150.9895925
Star Car Wash - Westfield Liverpool,"Bathurst St, Liverpool NSW 2170, Australia ",https://www.starcarwash.com.au/centres/liverpool/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"3WJC+JW Liverpool, New South Wales, Australia",-33.9183896,150.9223282
JUST WASHED,"2 Percival Rd, Smithfield NSW 2164, Australia ",https://justwashed.com.au/,"5W3X+Q7 Smithfield, New South Wales, Australia",-33.8456192,150.9481774
Crown Carwash Cafe Strathfield,"606 Liverpool Rd, Strathfield South NSW 2136, Australia ",https://crowncarwash.au/,"436F+RH Strathfield South, New South Wales, Australia",-33.887892,151.073943
Cryz Cars - Car Wash & Detailing Center,"77C Bridge Rd, Westmead NSW 2145, Australia ",,"5XQJ+V5 Westmead, New South Wales, Australia",-33.8103083,150.980495
Black & White Mobile Carwash & Detailing,"25 Nettletree Pl, Casula NSW 2170, Australia ",,"2VXM+3V Casula, New South Wales, Australia",-33.9523706,150.8847209
Beepz Car Wash & Cafe,"48 Stacey St, Bankstown NSW 2200, Australia ",,"329Q+X9 Bankstown, New South Wales, Australia",-33.9300774,151.0384468
Cheep car wash,"Pendle Way, Pendle Hill NSW 2145, Australia ",,"5XV3+8J Pendle Hill, New South Wales, Australia",-33.8067076,150.9540117
All Detailing Services,"108 Bigge St, Liverpool NSW 2170, Australia ",http://www.alldetailingservices.com.au/,"3WJH+24 Liverpool, New South Wales, Australia",-33.9199174,150.9277931
Soft Wash,"468 Cabramatta Rd W, Mount Pritchard NSW 2170, Australia ",,"4W27+X5 Mount Pritchard, New South Wales, Australia",-33.8975925,150.9128817
Eye For Car Detailing,"Merrylands NSW 2160, Australia ",,"5X3R+24 Merrylands, New South Wales, Australia",-33.8474884,150.9903411
SUPERSTAR HAND CARWASH & CAFE,"987 Hume Hwy, Lansdowne NSW 2163, Australia ",,"4X6C+78 Lansdowne, New South Wales, Australia",-33.8892764,150.9708735
Car Wash Cafe,"1/96 Hoxton Park Rd, Liverpool NSW 2170, Australia ",,"3WC4+WC Liverpool, New South Wales, Australia",-33.9276591,150.9061172
Softwash,"48 Surrey Ave, Georges Hall NSW 2198, Australia ",,"3XMX+R4 Georges Hall, New South Wales, Australia",-33.9153831,150.9977525
Star Car Wash - Casula Mall,"Casula Mall, 1 Ingham Dr, Casula NSW 2170, Australia ",https://www.starcarwash.com.au/centres/casula-mall/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"3V2X+PW Casula, New South Wales, Australia",-33.948237,150.8998298
Car Wash C&J,"2 Robilliard St, Mays Hill NSW 2145, Australia ",,"5XJQ+4Q Mays Hill, New South Wales, Australia",-33.8196479,150.9894012
Road Mobile Car Wash,"26-28 Redbank Rd, Northmead NSW 2152, Australia ",,"6X3R+69 Northmead, New South Wales, Australia",-33.7968881,150.9909085
Setho’s Detailing,"4 Pinnacle St, Sadleir NSW 2168, Australia ",,"3VMV+48 Sadleir, New South Wales, Australia",-33.9171569,150.8933089
My VIP Carwash,"Red Myer carparking, Level 4/25 Campbell St, Liverpool NSW 2170, Australia ",https://www.myvipcarwash.com.au/,"3WJG+PR Liverpool, New South Wales, Australia",-33.9181874,150.9270467
Iwash Mobile Detailing,"Merrylands Rd, Merrylands NSW 2160, Australia ",,"5X8H+7C Merrylands, New South Wales, Australia",-33.8342579,150.9785521
Ecospray Car Wash Cafe,"214 Warringah Rd, Beacon Hill NSW 2100, Australia ",https://ecospraycarwash.com.au/,"67W3+XX Beacon Hill, New South Wales, Australia",-33.7525722,151.2549098
Max shine car wash & detailing,"20 Woodpark Rd, Guildford West NSW 2161, Australia ",https://www.maxshinecarwash.au/,"5X57+FX Guildford West, New South Wales, Australia",-33.8413017,150.9649922
APW Store Wentworthville,"449 Great Western Hwy, Wentworthville NSW 2145, Australia ",http://apwfuel.com.au/,"5XP5+M7 Wentworthville, New South Wales, Australia",-33.8133487,150.9582424
Royale Truck Services,"231/241 Cowpasture Rd, Wetherill Park NSW 2164, Australia ",https://www.royaletruckservices.com.au/?utm_source=Google&utm_medium=Organic&utm_campaign=GMB,"5V2H+H2 Wetherill Park, New South Wales, Australia",-33.8486161,150.8775998
Bubble Time Car Wash And Cafe,"219 Hoxton Park Rd, Cartwright NSW 2168, Australia ",,"3VFR+6F Cartwright, New South Wales, Australia",-33.9269372,150.8912033
Prestige detailing centre,"27 Childs Rd, Chipping Norton NSW 2170, Australia ",,"3XJ6+JX Chipping Norton, New South Wales, Australia",-33.9184145,150.9624607
Pristine The Ultimate Car Wash,"Unit 312/314 Hume Hwy, Liverpool NSW 2170, Australia ",,"3W99+X7 Liverpool, New South Wales, Australia",-33.9300342,150.9181822
Advanced Mobile Truck Wash,"Jedda Rd, Prestons NSW 2170, Australia ",http://www.advancedmobiletruckwash.com.au/,"3V8H+GP Prestons, New South Wales, Australia",-33.933654,150.879263
Next Gen mobile detailing,"24 Rosemount Dr, Catherine Field NSW 2557, Australia ",https://nextgenmobiledetailing.com.au/homepage-booking/,"XQQ7+3M Catherine Field, New South Wales, Australia",-34.0123232,150.7641305
Prada Detailing,"109 Biloela St, Villawood NSW 2163, Australia ",,"4X7J+89 Villawood, New South Wales, Australia",-33.8866987,150.9808951
Truck wash,"2 Pine Rd, Yennora NSW 2165, Australia ",,"4XM8+JM Yennora, New South Wales, Australia",-33.8659075,150.9667363
First rate detailing,"Edensor Rd, Edensor Park NSW 2176, Australia ",,"4VFH+5X Edensor Park, New South Wales, Australia",-33.8770368,150.87999
D&A mobile car wash,"6 Woodland Rd, Chester Hill NSW 2162, Australia ",,"4XHV+5H Chester Hill, New South Wales, Australia",-33.8720348,150.9939482
Royale Truck Services | Truck Wash Sydney,"10-12 Toohey Rd, Wetherill Park NSW 2164, Australia ",https://www.truckwashntyres.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"5V2J+6F Wetherill Park, New South Wales, Australia",-33.8494515,150.8811735
Grove Detailing,"2 Beddington Ct, Wattle Grove NSW 2173, Australia ",,"2WQW+29 Wattle Grove, New South Wales, Australia",-33.9624928,150.945921
Softwash,"Elizabeth Dr, Abbotsbury NSW 2176, Australia ",,"4V88+J9 Abbotsbury, New South Wales, Australia",-33.8834836,150.8659211
