Name,Address,Website,Plus-code,lat,lon
CarLovers Car Wash,"193 Wilson Rd, Green Valley NSW 2168, Australia ",https://m.facebook.com/profile.php?id=100092009836880,"3VV8+6C Green Valley, New South Wales, Australia",-33.9068969,150.8660411
Xtreme Car Wash & Cafe,"490 Cowpasture Rd, Len Waters Estate NSW 2171, Australia ",,"3VM3+PW Len Waters Estate, New South Wales, Australia",-33.9156272,150.8548729
Day n Nite Hand Car Wash - Burger & Cafe,"346 Elizabeth Dr, Mount Pritchard NSW 2170, Australia ",,"3VWW+JP Mount Pritchard, New South Wales, Australia",-33.903433,150.896771
Prestige1 Carwash Hoxton Park,"219 Hoxton Park Rd, Cartwright NSW 2168, Australia ",,"3VFR+6F Cartwright, New South Wales, Australia",-33.9269034,150.8912187
Rinse and Sparkle CarWash,"219 Hoxton Park Rd, Cartwright NSW 2168, Australia ",,"3VFR+6F Cartwright, New South Wales, Australia",-33.9269034,150.8912187
Super Shine Carwash,"324 Hume Hwy, Liverpool NSW 2170, Australia ",https://www.supershinecarwash.com.au/,"3W99+Q5 Liverpool, New South Wales, Australia",-33.930549,150.9179786
Bubble Time Car Wash And Cafe,"219 Hoxton Park Rd, Cartwright NSW 2168, Australia ",,"3VFR+6F Cartwright, New South Wales, Australia",-33.9269372,150.8912033
Setho’s Detailing,"4 Pinnacle St, Sadleir NSW 2168, Australia ",,"3VMV+48 Sadleir, New South Wales, Australia",-33.9171569,150.8933089
Golden Crown Car Wash Cafe,"74 Railway Pde, Canley Vale NSW 2166, Australia ",http://www.goldencrowncarwashcafe.com.au/,"4W8W+RQ Canley Vale, New South Wales, Australia",-33.882934,150.946903
bp Truckstop,"Cowpasture Road, N Liverpool Rd, Bonnyrigg Heights NSW 2177, Australia ",https://map.bp.com/en-AU/AU/gas-station/bonnyrigg/bp-bonnyrigg/8611,"4V45+93 Bonnyrigg Heights, New South Wales, Australia",-33.8941223,150.8576611
Bubble Time Car Wash And Cafe,"219 Hoxton Park Rd, Cartwright NSW 2168, Australia ",,"3VFR+6F Cartwright, New South Wales, Australia",-33.9269372,150.8912033
Reni's Car Wash,"The Horsley Dr, Wetherill Park NSW 2164, Australia ",http://www.renis.com.au/,,-33.8521561,150.9095509
Exotics Garage,"Newgate Blvd, Elizabeth Hills NSW 2171, Australia ",http://www.exoticsgarage.com.au/,"4R2V+GX Elizabeth Hills, New South Wales, Australia",-33.898719,150.8448942
POLISHED MOBILE DETAILING,"1/431 Victoria St, Wetherill Park NSW 2264, Australia ",,"5V3X+M5 Wetherill Park, New South Wales, Australia",-33.8457821,150.8978829
Car Lovers,"Unit 312/314 Hume Hwy, Liverpool NSW 2170, Australia ",,"3W99+X7 Liverpool, New South Wales, Australia",-33.9300342,150.9181822
V8 Hand Carwash,"Carnes Hill NSW 2171, Australia ",,"3R6V+QW Carnes Hill, New South Wales, Australia",-33.9380168,150.844857
