Name,Address,Website,Plus-code,lat,lon
WashTime Car & Dog Wash,"Next To 7 Eleven, 236 Napper Rd, Parkwood QLD 4214, Australia ",https://www.facebook.com/share/1WafyCb2eZ/?mibextid=wwXIfr,"3932+3F Parkwood, Queensland, Australia",-27.9472742,153.3511275
True Blue Carwash,"17 Hinkler Dr, Nerang QLD 4211, Australia ",,"X8RV+H4 Nerang, Queensland, Australia",-28.0086223,153.3427552
GC Splash and Shine,"24 Antonio Pl, Coomera QLD 4209, Australia ",http://www.gcsplashandshine.com.au/,"586R+7P Coomera, Queensland, Australia",-27.839309,153.341824
Benchmark Car Cleaning & Mobile Detailing,"73 Muir St, Labrador QLD 4215, Australia ",,"2CX4+F3 Labrador, Queensland, Australia",-27.951361,153.4051876
Protect Your Ride,"13 Blueash Cres, Oxenford QLD 4210, Australia ",http://protectyourride.com.au/,"475X+VH Oxenford, Queensland, Australia",-27.8902533,153.2989116
Dux Car Care - Paint Protection & Detailing Gold Coast,"1/20 Hilldon Ct, Nerang QLD 4211, Australia ",http://www.duxcarcare.com.au/,"X8XV+VF Nerang, Queensland, Australia",-28.0002591,153.3436503
Hang 5 Carwash,"160 Old Pacific Hwy, Oxenford QLD 4210, Australia ",https://www.hang5carwash.com.au/,"4877+F9 Oxenford, Queensland, Australia",-27.8863456,153.3134172
New World Detailing Gold Coast,"37 Tallebudgera Dr, Palm Beach QLD 4221, Australia ",http://www.newworlddetailing.com/,"VFX5+2C Palm Beach, Queensland, Australia",-28.1024483,153.458585
Pimpama City Car & Dog Wash,"136 Pimpama Jacobs Well Rd, Pimpama QLD 4209, Australia ",https://www.facebook.com/Pimpamacitycaranddogwash/,"57QV+M2 Pimpama, Queensland, Australia",-27.810817,153.2926033
Attention Detailing,"Unit 2, 39/47 Lawrence Dr, Nerang QLD 4211, Australia ",https://www.attentiondetailing.com.au/,"X8XW+PF Nerang, Queensland, Australia",-28.0006985,153.346145
JSMAutoDetailing,"15 Heights Dr, Robina QLD 4226, Australia ",,"W97P+XW Robina, Queensland, Australia",-28.0850304,153.3873383
Currumbin Car Detailers,"10 Hayter St, Currumbin Waters QLD 4223, Australia ",https://www.currumbincardetailers.com.au/,"VF3F+CX Currumbin Waters, Queensland, Australia",-28.1464905,153.4749287
J-Bros Detailing,"Unit 1/27 McCowan St, Ashmore QLD 4214, Australia ",http://jbrosdetailing.com/,"298F+6Q Ashmore, Queensland, Australia",-27.9844183,153.3744566
Clean Car Company,"4 Malouf Pl, Maudsland QLD 4210, Australia ",https://cleancarco.com.au/,"375V+FX Maudsland, Queensland, Australia",-27.941325,153.2949787
Clean Coast Maintenance,"1 Hart St, Ashmore QLD 4214, Australia ",https://cleancoastmaintenance.com.au/,"294C+V8 Ashmore, Queensland, Australia",-27.992769,153.3707743
KC Detailing Gold Coast,"11 Coobowie St, Broadbeach Waters QLD 4218, Australia ",http://www.kcdetailinggoldcoast.com.au/,"XC97+5X Broadbeach Waters, Queensland, Australia",-28.0320611,153.4149152
Advanced Auto Detailing,"15/17 Christine Ave, Miami QLD 4220, Australia ",,"WCFV+8F Miami, Queensland, Australia",-28.0766439,153.4436683
Sparkles car wash,"Shop 20/10 Santa Barbara Rd, Hope Island QLD 4212, Australia ",http://www.sparklescarwash.com.au/,"49J2+G7 Hope Island, Queensland, Australia",-27.8686958,153.3507032
Gold Class Auto Detailing | Gold Coast Car Detailing | Ceramic Coatings,"1-3 Eastern Ct, Helensvale QLD 4212, Australia ",,"484J+59 Helensvale, Queensland, Australia",-27.8945676,153.3309898
C Gleam Auto Detailing,"Unit 10/No 8 Gateway Ct, Coomera QLD 4209, Australia ",,"48MG+4X Coomera, Queensland, Australia",-27.8671924,153.3274134
Seal Mobile Car Detailing,"34/314 Burleigh Connection Rd, Burleigh Heads QLD 4220, Australia ",https://sealmobilecardetailing.com/,"VCXC+3M Burleigh Heads, Queensland, Australia",-28.1022619,153.4217372
Star Car Wash - Robina Town Square (near David Jones),"Robina Town Centre, Robina Town Centre Dr, Robina QLD 4226, Australia ",https://www.starcarwash.com.au/centres/robina-1/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"W9CM+WC Robina, Queensland, Australia",-28.077747,153.3836213
Detailed - Mobile Car Detailing,"430 Pine Ridge Rd, Coombabah QLD 4216, Australia ",http://www.detailedgc.com/,,-27.9194329,153.3856155
Revive Detailing,"Unit 7/490 Scottsdale Dr, Varsity Lakes QLD 4227, Australia ",https://www.revivedetailing.com.au/,"WC24+5H Varsity Lakes, Queensland, Australia",-28.0995608,153.4063939
Mean & clean auto car detailing,"Highland Park QLD 4211, Australia ",https://www.facebook.com/meanandcleancardetailing/,"X8PM+8M Highland Park, Queensland, Australia",-28.014167,153.334167
Sparkles Car Wash Westfield Helensvale,"kiosk 25/1-29 Millaroo Dr, Helensvale QLD 4212, Australia ",https://sparklescarwash.com.au/stores/westfield-helensvale/,"38CP+W5 Helensvale, Queensland, Australia",-27.9276356,153.3354923
Advanced Auto Detailing,"31 Macleay Circuit, Upper Coomera QLD 4209, Australia ",http://www.advancedautodetailing.com.au/,"476F+CM Upper Coomera, Queensland, Australia",-27.88889,153.274182
Yatala Truck & Caravan Wash,"2 Dixon St, Yatala QLD 4207, Australia ",http://www.yatalatruckwash.com.au/,"66XM+3P Yatala, Queensland, Australia",-27.7523043,153.2342607
Shining Show Cars Mobile Detailing Division,"20 Mcwang Rd, Pimpama QLD 4209, Australia ",http://www.shiningshowcars.com.au/,"57JW+6C Pimpama, Queensland, Australia",-27.8194063,153.2960083
Gold Coast Pro-Detail & Supplies,"16 Hutchinson St, Burleigh Heads QLD 4220, Australia ",http://www.goldcoastpro-detail.com/,"VCVF+QF Burleigh Heads, Queensland, Australia",-28.1056136,153.4236706
Polish hub Mobile Vehicle and Marine Detailing,"8 Moonah Ave, Southport QLD 4215, Australia ",https://conradtatius.wixsite.com/mysite,"29CW+V3 Southport, Queensland, Australia",-27.9777739,153.3951923
Xtream Car care,"149 W Burleigh Rd, Burleigh Heads QLD 4220, Australia ",https://www.xtreamcarcare.com.au/,"WC2R+QW Burleigh Heads, Queensland, Australia",-28.0980924,153.4422999
M&C Services,"2/749 Ashmore Rd, Molendinar QLD 4214, Australia ",http://mncservicesdetailing.com/,"29J5+82 Molendinar, Queensland, Australia",-27.9691557,153.3575759
Darcy's Mobile Detailing,"2/22 Anne St, Southport QLD 4215, Australia ",https://www.darcysdetailing.com/,"2CC2+Q8 Southport, Queensland, Australia",-27.9780351,153.4007658
Custom Auto Wash,"3 Main St, Varsity Lakes QLD 4227, Australia ",,,-28.0786988,153.4082816
Elemental mobile auto detailing,"3 Mardella Ct, Mermaid Waters QLD 4218, Australia ",https://www.elementaldetailing.com.au/,,-28.060854,153.4187579
Autolavaggio,"1 Victoria Ave, Broadbeach QLD 4218, Australia ",https://www.autolavaggio.com.au/,,-28.0294179,153.4328673
Protect Your Ride,"28 Rebbechi Ct, Parkwood QLD 4214, Australia ",https://protectyourride.com.au/,,-27.9580692,153.3632424
Protect Your Ride,"28 Rebbechi Ct, Parkwood QLD 4214, Australia ",https://protectyourride.com.au/,"586R+5R Coomera, Queensland, Australia",-27.8395101,153.3420515
Ashmore Auto Detailers,"191A Southport Nerang Rd, Southport QLD 4215, Australia ",,"29FX+RQ Southport, Queensland, Australia",-27.9753898,153.3994289
Total Ceramic - Vehicle Protection,"13 Blueash Cres, Oxenford QLD 4210, Australia ",https://totalceramic.com.au/,"475X+VH Oxenford, Queensland, Australia",-27.8902533,153.2989116
Top Notch Car Washing,"Everest Dr, Southport QLD 4215, Australia ",,"29HJ+XP Southport, Queensland, Australia",-27.9700099,153.3818395
CLIQ Detailing & Paint Corrections,"Unit 22/227A Brisbane Rd, Biggera Waters QLD 4216, Australia ",https://www.cliqdetail.com.au/,"399H+R6 Biggera Waters, Queensland, Australia",-27.9303994,153.3780208
SPARKLES CAR WASH,"Robina Home Hub, 20 Scottsdale Dr, Robina QLD 4226, Australia ",https://sparklescarwash.com.au/,"W98V+C4 Robina, Queensland, Australia",-28.0839311,153.3928383
M & M ProShine Detailing,"1740 Gold Coast Hwy, Burleigh Heads QLD 4220, Australia ",,"WF62+F4 Burleigh Heads, Queensland, Australia",-28.0887745,153.4503228
OCD Obsession Car Detailing,"8 Lords Ave, Mount Nathan QLD 4211, Australia ",,"27FH+4H Mount Nathan, Queensland, Australia",-27.9771979,153.2788786
Car Wash Junction,"324/326 Olsen Ave, Parkwood QLD 4214, Australia ",https://www.carwashjunction.com/,"29RH+RR Parkwood, Queensland, Australia",-27.9579377,153.3795714
DIRT BUSTERS CAR DETAILING,"12 Lambert Dr, Maudsland QLD 4210, Australia ",https://www.mobilecardetailers.com.au/gold-coast/,,-27.9347435,153.2934557
Stef Car Wash,"2633 Gold Coast Hwy, Broadbeach QLD 4218, Australia ",,,-28.035268,153.4316084
J.R Detailing,"405 Piggabeen Rd, Currumbin Valley QLD 4223, Australia ",http://www.jrdetailing.com.au/,"RC8V+GG Currumbin Valley, Queensland, Australia",-28.1836781,153.4438296
Car Wash Developers,"Suite 11/2098 Gold Coast Hwy, Miami QLD 4220, Australia ",https://carwashdevelopers.com.au/,"WCMQ+4X Miami, Queensland, Australia",-28.067225,153.4399423
Ricardo's Detail Garage,"10/2 Warehouse Cct, Yatala QLD 4207, Australia ",https://ricardosdetailgarage.com.au/,"66V7+VG Yatala, Queensland, Australia",-27.7552937,153.2137926
Kiara's Car Wash,"Paradise Waters, Unit 39/102-104 Alexander Dr, Highland Park QLD 4211, Australia ",,"X8PP+38 Highland Park, Queensland, Australia",-28.0148683,153.3357938
Shield Auto Care,"3/25 Industrial Ave, Molendinar QLD 4214, Australia ",http://shieldautocare.com.au/,,-27.9749308,153.3766377
StreetStylez Auto Detailing - Ceramic Coatings & Paint Corrections,"18/237 Brisbane Rd, Biggera Waters QLD 4216, Australia ",https://www.facebook.com/StreetStylezAutoDetailing/,,-27.9311864,153.3766022
JS Car Detailing,"7 Mendooran Ct, Oxenford QLD 4210, Australia ",,"4823+RF Oxenford, Queensland, Australia",-27.8979023,153.3036527
Gold Coast Polishing - Ceramic Coating and Paint Protection Specialist | Automotive Detailing,"2/56 Hollywell Rd, Biggera Waters QLD 4216, Australia ",http://goldcoastpolishing.com/?utm_source=gmb&utm_medium=referral,,-27.9316054,153.3989419
