Name,Address,Website,Plus-code,lat,lon
Eco Steam Wash,"1 Barangaroo Ave, Barangaroo NSW 2000, Australia ",http://ecosteamwash.com.au/,"46P2+XF Barangaroo, New South Wales, Australia",-33.8625568,151.2012023
Pham's Laundrette,"18 Booth St, Annandale NSW 2038, Australia ",https://phamslaundretteannandale.squarespace.com/,"459F+27 Annandale, New South Wales, Australia",-33.8824836,151.1731752
Wax Car Wash,"375 Cleveland St, Redfern NSW 2016, Australia ",https://www.waxcarwash.com.au/,"4656+CF Redfern, New South Wales, Australia",-33.8914701,151.2112472
Unique Carwash-Artarmon,"CP, Artarmon Home HQ, 1/1 Frederick St, Artarmon NSW 2064, Australia ",,"55MQ+5G Artarmon, New South Wales, Australia",-33.8170454,151.1888301
levendis mobile carwash & detailing,"66 Frogmore St, Mascot NSW 2020, Australia ",,"358X+F9 Mascot, New South Wales, Australia",-33.9338149,151.1984741
Premier carwash RNSH,"P2/1 Reserve Rd, St Leonards NSW 2065, Australia ",http://www.premiercarwash.com.au/,"55HR+65 St Leonards, New South Wales, Australia",-33.8219359,151.1904265
Glosshaus,"Unit 41/566 Gardeners Rd, Alexandria NSW 2015, Australia ",http://www.glosshaus.com.au/,"35JM+4V Alexandria, New South Wales, Australia",-33.9196608,151.1846757
Pros Mobile Mechanic Sydney Carwash,"Glebe NSW 2037, Australia ",,"458V+FH Glebe, New South Wales, Australia",-33.8837862,151.1938764
We Wash 'em,"10 Hay St, Haymarket NSW 2000, Australia ",,"46C2+CJ Haymarket, New South Wales, Australia",-33.8789912,151.2015044
Pro Detailing Sydney,"260 Great N Rd, Wareemba NSW 2046, Australia ",https://www.prodetailing.com.au/,"44RJ+RC Wareemba, New South Wales, Australia",-33.8579338,151.1311161
SPARK WASH,"1408, Blocks Valley NSW 2060, Australia ",http://washwithspark.com/,"5654+WW North Sydney, New South Wales, Australia",-33.8401473,151.20733
Platinum Car Wash and Detailing Services,"2 Quay St, Haymarket NSW 2000, Australia ",,"4693+W7 Haymarket, New South Wales, Australia",-33.8801676,151.2032232
Lane Cove Carwash,"109 Tambourine Bay Rd, Lane Cove NSW 2066, Australia ",http://www.lanecovecarwash.com/,"55G6+66 Lane Cove, New South Wales, Australia",-33.8244388,151.1605406
Paddington Auto Detailing,"56-58 Sutherland St, Paddington NSW 2021, Australia ",http://paddingtonautodetailing.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6827969449349459480,"468M+X8 Paddington, New South Wales, Australia",-33.8825717,151.2333705
Park on King Car Wash,"338 King St, Mascot NSW 2020, Australia ",https://www.parkonking.com.au/,"35CP+67 Mascot, New South Wales, Australia",-33.9294123,151.1856578
Anna Bay car wash,"4136 Nelson Bay Rd, Anna Bay NSW 2316, Australia ",,"63J2+59 Anna Bay, New South Wales, Australia",-32.7695889,152.0508901
Star Car Wash - Entertainment Quarter,"Star Car Wash, Entertainment Quarter, 116/122 Lang Rd, Moore Park NSW 2021, Australia ",https://www.starcarwash.com.au/centres/entertainment-quarter-2/?utm_source=google&utm_medium=organic&utm_campaign=gmb-appt,"463G+W4 Moore Park, New South Wales, Australia",-33.8952187,151.2253479
WOW Wash Mobile Car Wash & Detailing,"15 Blue St, North Sydney NSW 2060, Australia ",http://wowwashmobilecardetailing.com.au/,"5654+FX North Sydney, New South Wales, Australia",-33.8412663,151.207498
Car Wash Kingdom,"412-416 Liverpool Rd, Croydon NSW 2132, Australia ",,"4468+J6 Croydon, New South Wales, Australia",-33.8883772,151.1155666
Southpoint Carwash & Detailing Hillsdale,"238-262 Bunnerong Rd, Hillsdale NSW 2036, Australia ",,"26XJ+6C Hillsdale, New South Wales, Australia",-33.9519798,151.231009
Pro Detailing,"2/240 Parramatta Rd, Burwood NSW 2134, Australia ",,"44J5+2X Burwood, New South Wales, Australia",-33.8699233,151.1098925
CARSPA Autowash Cafe,"2/1190 Old Windsor Rd, Parklea NSW 2768, Australia ",http://www.carspa.com.au/,"7WGQ+5J Parklea, New South Wales, Australia",-33.7245828,150.9390951
Belmore Car Wash,"607 Canterbury Rd, Belmore NSW 2192, Australia ",http://belmorecarwash.com/,"33HW+99 Belmore, New South Wales, Australia",-33.9215043,151.0959274
Snap Car Wash Crows Nest,"P2 Coles Under Ground Car Park, 101-110 Willoughby Rd, Crows Nest NSW 2065, Australia ",https://snapcarwash.com.au/,"56G2+MC Crows Nest, New South Wales, Australia",-33.8232642,151.201122
Advanced carwash,"184 Liverpool Rd, Enfield NSW 2136, Australia ",,"437X+44 Enfield, New South Wales, Australia",-33.887232,151.0977821
SKL Hand Car Wash,"100 Burwood Rd, Burwood NSW 2134, Australia ",,"44G4+6X Burwood, New South Wales, Australia",-33.8744002,151.1074403
Luxe Car Detailing,"4 Glenmore St, Naremburn NSW 2065, Australia ",,"55JX+MQ Naremburn, New South Wales, Australia",-33.8183394,151.1994758
Star Car Wash - Sydney QVB,"QVB, 455 George St, Sydney NSW 2000, Australia ",https://www.starcarwash.com.au/centres/qvb-cbd/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"46H4+5M Sydney, New South Wales, Australia",-33.8721139,151.206738
Star Car Wash - Ashfield Mall,"Entry via Knox or, Ashfield Mall, Car Park, Level 1/260A Liverpool Rd, Ashfield NSW 2131, Australia ",https://www.starcarwash.com.au/centres/ashfield/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"446F+98 Ashfield, New South Wales, Australia",-33.8890655,151.1233143
Softwash,"25 Parramatta Rd, Haberfield NSW 2045, Australia ",,"446V+Q6 Haberfield, New South Wales, Australia",-33.8880555,151.1430151
Crystal Car Wash Northbridge,"75 Sailors Bay Rd, Northbridge NSW 2063, Australia ",http://crystalcarwash.com/,"56Q5+W3 Northbridge, New South Wales, Australia",-33.8101596,151.2077034
Crystal Car Wash Edgecliff,"67 New South Head Rd, Edgecliff NSW 2021, Australia ",http://www.crystalcarwash.com/,"46FJ+6G Edgecliff, New South Wales, Australia",-33.8769513,151.2312987
GM Car Wash,"Seventh St, Mascot NSW 2020, Australia ",,"357M+V8 Mascot, New South Wales, Australia",-33.9353371,151.1833229
getneat Mobile Car Wash North Shore,"2 Spruson St, Neutral Bay NSW 2089, Australia ",https://getneat.com.au/,"5668+97 Neutral Bay, New South Wales, Australia",-33.8390645,151.2157286
Premium Mobile Mechanic Sydney Wash,"Burwood NSW 2134, Australia ",,"44G4+48 Burwood, New South Wales, Australia",-33.8747158,151.1058013
Ultimate Detail,"78 Church St, Ashfield NSW 2131, Australia ",http://www.ultimatedetaill.com/,"44FF+5H Ashfield, New South Wales, Australia",-33.8770748,151.1239583
Laurinda car detailing pty ltd,"10 Lilian Fowler Pl, Marrickville NSW 2204, Australia ",http://www.laurindacardetailing.com.au/,"35R9+79 Marrickville, New South Wales, Australia",-33.909328,151.16848
Car Alchemist,"2/98 Joynton Ave, Zetland NSW 2017, Australia ",http://www.caralchemist.com/,"36W6+G4 Zetland, New South Wales, Australia",-33.9037457,151.2102584
Nara Wash n Shine Hurstville,"309A Forest Rd, Hurstville NSW 2220, Australia ",http://www.narawashnshine.com.au/,"23MX+RQ Hurstville, New South Wales, Australia",-33.9654197,151.0994992
GOLDEN TOUCH MOBILE HAND CAR WASH,"40 Queens Rd, Five Dock NSW 2046, Australia ",https://mazhhedge.com.au/,"44HG+XJ Five Dock, New South Wales, Australia",-33.8700274,151.1265524
Star Car Wash - Grosvenor Place,"7 Essex St, The Rocks NSW 2000, Australia ",http://starcarwash.com.au/,"46Q4+5M The Rocks, New South Wales, Australia",-33.8620999,151.2066839
Polish Perfection Detailing,"42C Formosa St, Drummoyne NSW 2047, Australia ",https://www.polishperfectiondetailing.com.au/,"45W4+5R Drummoyne, New South Wales, Australia",-33.8545155,151.1571061
Concierge Car Wash - Westfield Eastgardens,"152 Bunnerong Rd, Eastgardens NSW 2036, Australia ",http://www.conciergecarwash.com.au/,"363F+Q7 Eastgardens, New South Wales, Australia",-33.9455446,151.2231984
Fine Shine Ceramic Coating,"Shop T66 2, 4 Defries Ave, Zetland NSW 2017, Australia ",https://ceramiccoating.sydney/,"36V7+V6 Zetland, New South Wales, Australia",-33.9052704,151.2130888
Inch-Care Car Detailing,"100 Collins St, Alexandria NSW 2015, Australia ",http://www.inchcare.com.au/,"35QW+M8 Alexandria, New South Wales, Australia",-33.9108014,151.1957797
Diamond Shine Car Wash,"206-208 Bonds Rd, Riverwood NSW 2210, Australia ",https://www.facebook.com/DiamondRiverwood/,"3336+G3 Riverwood, New South Wales, Australia",-33.9461892,151.0601322
JK Car Wash,"53 Shaftesbury Rd, Burwood NSW 2134, Australia ",,"44F4+CR Burwood, New South Wales, Australia",-33.8764183,151.10708
Detailing dale,"Mullens St, Balmain NSW 2039, Australia ",,"45QG+2H Balmain, New South Wales, Australia",-33.8624932,151.176389
Route 66 Hand Car Wash,"102 Marrickville Rd, Marrickville NSW 2204, Australia ",,"35P7+84 Marrickville, New South Wales, Australia",-33.9142064,151.1627959
Car Spa,"235 O'Riordan St, Mascot NSW 2020, Australia ",,"35CP+4H Mascot, New South Wales, Australia",-33.9297293,151.1864318
Ecospray Car Wash Cafe,"214 Warringah Rd, Beacon Hill NSW 2100, Australia ",https://ecospraycarwash.com.au/,"67W3+XX Beacon Hill, New South Wales, Australia",-33.7525722,151.2549098
mycar Tyre & Auto Annandale,"Shell Coles Express Service Station, 124-126 Johnston St, Annandale NSW 2038, Australia ",https://www.mycar.com.au/stores/nsw/ce-annandale?utm_source=google-business-profile&utm_medium=organic&utm_campaign=gbp-website&utm_content=ce-annandale,"459C+M6 Annandale, New South Wales, Australia",-33.8808411,151.1705125
Washtec BP Naremburn,"169 Willoughby Rd, Naremburn NSW 2065, Australia ",,"56J2+2F Naremburn, New South Wales, Australia",-33.819879,151.2011943
Car is here,"95 Lennox St, Newtown NSW 2042, Australia ",,"453G+FM Newtown, New South Wales, Australia",-33.8962907,151.1767181
IMO Car Wash,"2 Raintree Way, Mount Annan NSW 2567, Australia ",https://www.imocarwash.com/au/car-washes/mt-annan-new-south-wales/mt-annan-car-wash/?y_source=1_MTIyNzE3NDMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"XQ24+GC Mount Annan, New South Wales, Australia",-34.0487202,150.7560156
Rejuvenate Detailing,"Wardell Rd, Dulwich Hill NSW 2203, Australia ",https://www.rejuvenatedetailing.com/,"34PQ+95 Dulwich Hill, New South Wales, Australia",-33.9140642,151.137895
Earlwood Car Wash,"200 Homer St, Earlwood NSW 2206, Australia ",,"34FH+49 Earlwood, New South Wales, Australia",-33.9272205,151.1283906
Star Car Wash - Westfield Eastgardens,"Westfield Eastgardens Shopping Centre, Green Level Car Park, Enter Wentworth Ave, 152 Bunnerong Rd, Eastgardens NSW 2036, Australia ",https://www.starcarwash.com.au/centres/eastgardens/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"364F+3P Eastgardens, New South Wales, Australia",-33.9448257,151.2243293
Platinum Carwash & Detailing Services - Darling Park,"201 Sussex St, Sydney NSW 2000, Australia ",,"46H3+5H Sydney, New South Wales, Australia",-33.8720761,151.2038774
Clean Motive,"1/12 Clarendon St, Artarmon NSW 2064, Australia ",,"55MM+CH Artarmon, New South Wales, Australia",-33.8164816,151.1839315
BBG Auto Detailing & Pressure Washing,"6003 Riddle Walk, Alexandria, VA 22312, United States ",http://www.bbusinessgroup.com/,"RV97+4R Alexandria, Virginia, USA",38.8177858,-77.1354272
