Name,Address,Website,Plus-code,lat,lon
Coles Express Car Wash,"16 Adelphi St, Rouse Hill NSW 2155, Australia ",,"8W88+RJ Rouse Hill, New South Wales, Australia",-33.6829182,150.9165241
Prime Car Wash - Schofields,"227 Railway Terrace, Schofields NSW 2762, Australia ",,"7VVG+M9 Schofields, New South Wales, Australia",-33.7057889,150.8759664
Simran's Detailing,"17 Hornet St, Nirimba Fields NSW 2763, Australia ",https://simransdetailing.com/,"7VQF+23 Nirimba Fields, New South Wales, Australia",-33.712464,150.8727275
"Elite Auto Lab - Ceramic Coating | Paint Protection Specialist | Automotive Detailing | Sydney, New South Wales, Australia","Kerry Rd, Schofields NSW 2765, Australia ",https://eliteautolab.com.au/,"7VR7+7P Schofields, New South Wales, Australia",-33.709315,150.8643572
Shine 'N' Detail,"9 Yating Ave, Tallawong NSW 2762, Australia ",,"8V5J+W7 Tallawong, New South Wales, Australia",-33.6901624,150.8807223
bp,"45 Hambledon Rd, Quakers Hill NSW 2763, Australia ",https://map.bp.com/en-AU/AU/gas-station/quakers-hill/bp-quakers-hill/2804,"7VJR+XR Quakers Hill, New South Wales, Australia",-33.7175156,150.8921148
Shine on Car Wash,"Glenrose Village Shopping Centre, 56/58 Glen St, Belrose NSW 2085, Australia ",https://shineoncarwash.com.au/,"7665+3V Belrose, New South Wales, Australia",-33.739872,151.2096295
Crystal Car Wash Rose Bay,"777 New South Head Rd, Rose Bay NSW 2029, Australia ",http://crystalcarwash.com/,"47H9+PG Rose Bay, New South Wales, Australia",-33.870671,151.2688158
Expresso Carwash Orange Carpark,"10-14 Market Ln, Rouse Hill NSW 2155, Australia ",https://www.facebook.com/share/15vDuG4hYR/?mibextid=wwXIfr,"8W6G+44 Rouse Hill, New South Wales, Australia",-33.6897368,150.9253263
VIP Car Detailing,"100 Adelphi St, Rouse Hill NSW 2155, Australia ",http://www.vipcarcare.com.au/,"8WG9+3P Rouse Hill, New South Wales, Australia",-33.674815,150.919305
Star Car Wash - The Ponds Shopping Centre,"The Ponds Shopping Centre, Riverbank Dr, The Ponds NSW 2769, Australia ",https://www.starcarwash.com.au/centres/the-ponds/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"7WV6+QG The Ponds, New South Wales, Australia",-33.7055967,150.9112556
Shell,"43 Panmure Street, Windsor Rd, Rouse Hill NSW 2155, Australia ",https://find.shell.com/au/fuel/10110946-shell-reddy-express-rouse-hill/en_AU,"8W88+VG Rouse Hill, New South Wales, Australia",-33.6827508,150.9163366
Micallef Detailing,"26 Wye St, Blacktown NSW 2148, Australia ",http://www.micallefdetailing.com/,"6W56+CF Blacktown, New South Wales, Australia",-33.7913874,150.9111455
The Wash Factory - Erina,"02 Tarragal Glen Ave, Erina NSW 2250, Australia ",,"H97W+CP Erina, New South Wales, Australia",-33.4363866,151.3968152
Gloss And Shine,"91B Bridge Rd, Westmead NSW 2145, Australia ",,"5XVJ+3R Westmead, New South Wales, Australia",-33.8072519,150.9821169
Drop In Car Care,"Noble Pl, Telopea NSW 2117, Australia ",https://www.facebook.com/dropin.sydney,"625R+94 Telopea, New South Wales, Australia",-33.7915186,151.0403249
CAR CARE - Mobile Car Detailing,"13/23-29 Gray St, Sutherland NSW 2232, Australia ",https://carcare.net.au/,"X384+HR Sutherland, New South Wales, Australia",-34.0336142,151.0570062
Mobile Shire Detailing,"Kirrawee NSW 2232, Australia ",,"X38C+W5 Kirrawee, New South Wales, Australia",-34.0326553,151.0704172
Gem Premium Hand Car Wash Mascot,"55 Church Ave, Mascot NSW 2020, Australia ",https://gempremiumhandcarwash.com.au/,"35GP+XC Mascot, New South Wales, Australia",-33.9225713,151.1860844
Brilhar Car Wash Cafe,"289 King St, Mascot NSW 2020, Australia ",http://www.brilhar.biz/,"35CP+P5 Mascot, New South Wales, Australia",-33.9281408,151.1854871
Wash & Ryde,"748 Victoria Rd, Ryde NSW 2112, Australia ",http://washandryde.com.au/,"54M3+FH Ryde, New South Wales, Australia",-33.8162502,151.1039098
Clean Image Car Wash - Rhodes Business Park,"1 Homebush Bay Drive - Rhodes Business Park, B2 Level Car Park Near Loading Dock, Rhodes NSW 2231, Australia ",http://www.rhodescarwash.com.au/,"538Q+24 Rhodes, New South Wales, Australia",-33.834924,151.087834
The CarWash Hub,"190 Waterloo Rd, Greenacre NSW 2190, Australia ",,"33V4+CR Greenacre, New South Wales, Australia",-33.9064146,151.0570746
Star Car Wash - Rhodes Central,"23 Marquet St, Rhodes NSW 2138, Australia ",https://www.starcarwash.com.au/centres/rhodes-central/,"53CP+59 Rhodes, New South Wales, Australia",-33.8295353,151.0859533
Classic Car Wash - Detailing & Ceramic Coating,"315 Hume Hwy, Cabramatta NSW 2166, Australia ",https://classiccarwashcafe.com.au/,"4W2X+H7 Cabramatta, New South Wales, Australia",-33.8985404,150.9481659
Gem Premium Hand Car Wash Dee Why,"Meriton lighthouse P2 Woolworths, 888 Pittwater Rd, Dee Why NSW 2099, Australia ",https://gempremiumhandcarwash.com.au/,"67WQ+P6 Dee Why, New South Wales, Australia",-33.7531553,151.2880499
Vertical Cleaning Services,"39 Shelley St, Barangaroo NSW 2000, Australia ",http://www.verticalcleaning.com.au/,"46J3+V2 Barangaroo, New South Wales, Australia",-33.8677926,151.2025502
Jekos Mobile Detailing,"Sydney NSW 2000, Australia ",http://jekosdetailing.com.au/,"46J5+FP Sydney, New South Wales, Australia",-33.8688197,151.2092955
Quality is Priority Autodetailing,"201 Sussex St, Sydney NSW 2000, Australia ",,"46H3+7H Sydney, New South Wales, Australia",-33.8718241,151.2039828
DAM Detailing North Shore,"41 Warrimoo Ave, St Ives NSW 2075, Australia ",http://damdetailing.com.au/,"75J3+3F St Ives, New South Wales, Australia",-33.7197512,151.1536936
VIP CAR WASH & DETAILING,"1/69 Werona Ave, Gordon NSW 2072, Australia ",http://www.vipcarcare.com.au/,"65V4+G6 Gordon, New South Wales, Australia",-33.756183,151.15556
Detail Hub - Motorcycle Detailing & Wrapping,"Unit 2/103 Hunter St, Hornsby NSW 2077, Australia ",http://detailhub.com.au/,"8422+CF Hornsby, New South Wales, Australia",-33.6988794,151.1012283
Dominant Details,"346 Malton Rd, North Epping NSW 2121, Australia ",https://dominantdetailingc.wixsite.com/dominantdetails,"63VX+8V North Epping, New South Wales, Australia",-33.7566991,151.0996962
Car wash,"11 Craiglea Gardens, Carlingford NSW 2118, Australia ",,"63P6+43 Carlingford, New South Wales, Australia",-33.7647386,151.0602134
Manny's Mobile Detailing and Ceramic Coating (Castle Hill),"7 Sefton Rd, Thornleigh NSW 2120, Australia ",https://mannyscarwashau.wixsite.com/mannys,"73HM+7X Thornleigh, New South Wales, Australia",-33.7218323,151.0848912
