Name,Address,Website,Plus-code,lat,lon
Softwash,"Colyton NSW 2760, Australia ",,"6QGV+27 Colyton, New South Wales, Australia",-33.7749268,150.7931798
Meticulous Detailing,"99 Southee Cct, Oakhurst NSW 2761, Australia ",,"7R8J+FM Oakhurst, New South Wales, Australia",-33.7337946,150.8317491
Step aside hand car wash,"New Rd, Newtown SY16 1BD, United Kingdom ",https://newtownhandcarwash.com/#details,"GM7P+HF Newtown, United Kingdom",52.5139432,-3.313771
Magic Hand Carwash - Newtown,"250 Latrobe Terrace, Newtown VIC 3220, Australia ",http://www.magichcw.com.au/,"V922+XV Newtown, Victoria, Australia",-38.1475671,144.3522278
Car Wash,"Newtown SY16 3AG, United Kingdom ",,"GM7W+VV Newtown, United Kingdom",52.5146679,-3.3028543
Sparkling Car Care,"77/81 Reserve Rd, Artarmon NSW 2064, Australia ",https://www.sparklingcarcare.com.au/,"55MP+JR Artarmon, New South Wales, Australia",-33.8158916,151.1870256
Alldun Pty Ltd,"45 Macquarie St, Parramatta NSW 2150, Australia ",https://www.alldun.com.au/,"52P2+3F Parramatta, New South Wales, Australia",-33.8148372,151.0012464
A Class Mobile Detailing,"4 New St, North Parramatta NSW 2151, Australia ",http://www.aclassdetailing.com.au/,"52X2+MQ North Parramatta, New South Wales, Australia",-33.8007524,151.0019364
WAXonWAXoff Auto Spa,"8 Joseph St, Rydalmere NSW 2116, Australia ",,"52VP+F4 Rydalmere, New South Wales, Australia",-33.8063588,151.0352867
Bright Shine Ceramic Paint Protection and Detailing,"40A Fennell St, North Parramatta NSW 2151, Australia ",http://www.brightshinemobile.com/,"52V5+MH North Parramatta, New South Wales, Australia",-33.8057666,151.0088829
Best Value Carwash,"88 Victoria Rd (Corner, Buller St, Parramatta NSW 2150, Australia ",,"52R6+GX Parramatta, New South Wales, Australia",-33.8086528,151.0123905
Shell,"88 Victoria Road, Buller St, Parramatta NSW 2150, Australia ",https://find.shell.com/au/fuel/10110928-shell-reddy-express-parramatta/en_AU,"52R7+G4 Parramatta, New South Wales, Australia",-33.8087101,151.0127852
Exclusive Car Wash & Cafe,"3 Doonmore St, Penrith NSW 2750, Australia ",,"6PW3+5X Penrith, New South Wales, Australia",-33.7545979,150.704961
Elegance Car Wash,"35-37 Henry St, Penrith NSW 2750, Australia ",http://www.elegancecarwash.com.au/,"6PW3+GP Penrith, New South Wales, Australia",-33.7536421,150.7043579
A1 Hand Carwash Penrith,"3/160 Station St, Penrith NSW 2750, Australia ",https://www.nepeanvillage.com.au/stores/a1-car-wash/,"6MRR+P8 Penrith, New South Wales, Australia",-33.7581858,150.6908019
