Name,Address,Website,Plus-code,lat,lon
Sak’s Mobile Detailing,"Cronulla St, Cronulla NSW 2230, Australia ",https://www.facebook.com/sakmobiledetailing/,"W5W2+5R Cronulla, New South Wales, Australia",-34.0545263,151.1520555
GG Car Cleaning,"Woolooware Rd, Burraneer NSW 2230, Australia ",https://ggcarcleaning.wixsite.com/gg-car-cleaning,"W4RQ+MP Burraneer, New South Wales, Australia",-34.0582663,151.139278
City Car Wash and City Car Detailing,"3 Daly St, Darwin City NT 0800, Australia ",https://citycardetailing.com.au/,"GRRM+JV Darwin City, Northern Territory, Australia",-12.4583991,130.834745
Paradise Car Wash,"58 Stuart Hwy, Stuart Park NT 0820, Australia ",https://paradisecarwash.square.site/,"HR4R+4H Stuart Park, Northern Territory, Australia",-12.4446765,130.8414125
Ezyas Car Wash NT,"47 Toupein Rd, Palmerston City NT 0830, Australia ",http://www.ezyascarwashnt.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"GXGR+2R Palmerston City, Northern Territory, Australia",-12.4749417,130.9920501
Crystal Clean Car Wash & Detailing,"1/265 Bagot Rd, Coconut Grove NT 0810, Australia ",http://www.crystalcleancarwash.com.au/,"HVX4+G8 Coconut Grove, Northern Territory, Australia",-12.4012385,130.8557681
Max Car Care,"11 Goyder Rd, Parap NT 0820, Australia ",https://www.maxcarcare.com.au/,"HR6Q+PW Parap, Northern Territory, Australia",-12.4382375,130.8397733
Crown Hand Carwash,"159 Dick Ward Dr, Nightcliff NT 0810, Australia ",https://crownhandcarwash.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"JV62+5H Nightcliff, Northern Territory, Australia",-12.3895668,130.8514301
Wash 'N' Go Car Wash,"19 Fowlestone Rd, Tivendale NT 0822, Australia ",https://www.washngopalmerston.com/,"GXG5+RF Tivendale, Northern Territory, Australia",-12.4729321,130.958653
Frangipani Hand Car Wash and Detailing.,"Near Kmart Tyres and Autos, Square, Casuarina NT 0810, Australia ",,"JVGJ+CC Casuarina, Northern Territory, Australia",-12.3739042,130.8811234
Topend Car Care,"370 Stuart Hwy, Winnellie NT 0820, Australia ",https://topendcarcare.com.au/,,-12.4257388,130.867875
Autocare NT,"3 Presley St, Stuart Park NT 0820, Australia ",https://www.autocarent.com.au/,"HR4R+7P Stuart Park, Northern Territory, Australia",-12.444276,130.841763
Once Over Auto Detailing,"26/18 McCourt Rd, Yarrawonga NT 0830, Australia ",https://onceoverautodetailing.com.au/,"GXGV+8J Yarrawonga, Northern Territory, Australia",-12.4741406,130.9940543
Autosmart NT,"7 Butler Pl, Holtze NT 0829, Australia ",http://autosmartdarwin.com.au/,"GXV9+QW Holtze, Northern Territory, Australia",-12.4555025,130.9698483
Ultra High Definition Detailing,"30 Livistona Rd, Karama NT 0812, Australia ",https://www.ultrahighdefinition.net/,"JW37+58 Karama, Northern Territory, Australia",-12.3970503,130.9132948
MJ Optimal Solutions,"25/43-45 Woods St, Darwin City NT 0800, Australia ",http://mjoptimalsolutions.com/?utm_source=gmb&utm_medium=referral,"GRQV+Q2 Darwin City, Northern Territory, Australia",-12.460522,130.842552
Goose Car Detailing,"The Blvd, Palmerston City NT 0830, Australia ",,"GXCP+C2 Palmerston City, Northern Territory, Australia",-12.4789802,130.985075
Territory Auto Care and Handwash,"482 Stuart Hwy, Winnellie NT 0820, Australia ",https://territoryautocare.com.au/,,-12.4256847,130.8850069
GreenTech Car Detailing Darwin,"247 Trower Rd, Casuarina NT 0810, Australia ",https://www.greentechnt.com.au/services/car-detailing,"JVGJ+2J Casuarina, Northern Territory, Australia",-12.3749302,130.8815219
Wash Rack,"Holtze NT 0829, Australia ",,"HX2H+GQ Holtze, Northern Territory, Australia",-12.4486999,130.9794006
You Beaut Car Detailers,"39 Rattray St, Nakara NT 0810, Australia ",,"JVJH+P2 Nakara, Northern Territory, Australia",-12.3681784,130.8775229
Complete Cleaning Services,"40 Abala Rd, Marrara NT 0812, Australia ",http://flossdetailing.com.au/,"JV2M+PG Marrara, Northern Territory, Australia",-12.398244,130.883756
Shorty’s Luxury Detailing,"Lee Point Rd, Anula NT 0810, Australia ",,"JV6P+82 Anula, Northern Territory, Australia",-12.3892493,130.8850681
Car Wash - Self Service Puma,"Caltex, 71 Chung Wah Terrace, Palmerston City NT 0830, Australia ",,"GX9P+58 Palmerston City, Northern Territory, Australia",-12.4820222,130.9858581
Leanyer Autocare - Deep Car Cleaning,"13 Exmouth Ct, Leanyer NT 0812, Australia ",,"JVHW+9J Leanyer, Northern Territory, Australia",-12.3716006,130.8966159
Clean Detailing,"2 Emery Ave, Woodroffe NT 0830, Australia ",,"GX4G+75 Woodroffe, Northern Territory, Australia",-12.4943012,130.9754473
Engadine premium hand car wash and cafe,"1260 Princes Hwy, Engadine NSW 2233, Australia ",https://www.engadinehandcarwash.com.au/,"W2C6+PF Engadine, New South Wales, Australia",-34.078228,151.0111599
1Touch Hand Car Wash Café,"251 The Horsley Dr, Fairfield NSW 2165, Australia ",,"4XH7+H6 Fairfield, New South Wales, Australia",-33.8710446,150.9630587
Hollywood Car Wash Cafe,"236 The Boulevarde, Fairfield Heights NSW 2165, Australia ",,"4WQQ+4M Fairfield Heights, New South Wales, Australia",-33.8621747,150.9391583
One World Hand Car Wash,"368 Hamilton Rd, Fairfield West NSW 2165, Australia ",https://www.oneworldcarwash.com.au/,"4WJF+Q8 Fairfield West, New South Wales, Australia",-33.8680036,150.9232642
Hands Car wash,"Gregory St, Fairfield West NSW 2165, Australia ",,"4WGC+X2 Fairfield West, New South Wales, Australia",-33.8725103,150.9200282
DAVID TASHMAN CAR WASH,"57 Codrington St, Fairfield NSW 2165, Australia ",,"4WFV+FG Fairfield, New South Wales, Australia",-33.8762745,150.9438021
Blue Diamond Hand Car Wash,"644 The Horsley Dr, Smithfield NSW 2164, Australia ",,"4WWR+C8 Smithfield, New South Wales, Australia",-33.8538856,150.9408721
Clean cars only,"Gregory St, Fairfield West NSW 2165, Australia ",,"4WG9+WX Fairfield West, New South Wales, Australia",-33.8726627,150.9199933
#1 Truck Stop,"2 Pine Rd, Yennora NSW 2161, Australia ",http://www.1truckstop.com.au/,"4XM7+5H Yennora, New South Wales, Australia",-33.8671128,150.9639103
Mr. Bubble Hand Carwash,"319-321 Station St, Fairfield VIC 3078, Australia ",,"62MC+P6 Fairfield, Victoria, Australia",-37.7657234,145.0205545
IMO Car Wash,"560 Polding St, Wetherill Park NSW 2164, Australia ",https://www.imocarwash.com/au/car-washes/wetherill-park-new-south-wales/wetherill-park-car-wash/?y_source=1_MTIyNzE1NDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"4VQX+WW Wetherill Park, New South Wales, Australia",-33.8601605,150.8997817
APW Auto Car Wash,"449 Great Western Hwy, Wentworthville NSW 2145, Australia ",https://apwfuel.com.au/our-products/carwash/,"5XP5+J8 Wentworthville, New South Wales, Australia",-33.8134284,150.958253
Prestige1 Carwash Hoxton Park,"219 Hoxton Park Rd, Cartwright NSW 2168, Australia ",,"3VFR+6F Cartwright, New South Wales, Australia",-33.9269034,150.8912187
Aesthetic Auto HQ,"Unit 16/457 Victoria St, Wetherill Park NSW 2164, Australia ",http://www.aestheticautohq.com.au/,"5V3Q+RV Wetherill Park, New South Wales, Australia",-33.845473,150.8896525
Flamingo's Car Wash & Ava's Place Cafe,"1A Hilltop Rd, Merrylands NSW 2160, Australia ",,"5XFM+CC Merrylands, New South Wales, Australia",-33.8264007,150.9836118
Glass Effect Detailing,"88 Hassall St, Wetherill Park NSW 2164, Australia ",http://www.glasseffectdetailing.com.au/,"5W5F+53 Wetherill Park, New South Wales, Australia",-33.8420928,150.9226965
